24.06.1999	229.8273	172.4170	201.7560	96.70900	937.9390	273.3640	119.8340	363.0330		154.6623	171.8030	203.6270	3779.3900	1315.7800	100.0000	100.0000	100.0000	111.7330
25.06.1999	229.8364	172.4080	201.7720	96.43500	939.4930	273.8070	119.9160	363.1170		153.7204	171.2020	203.6270	3739.8100	1315.3100	100.0000	100.0000	100.0000	111.3680
28.06.1999	229.8854	172.4300	201.8460	96.30900	942.5780	274.8870	120.0100	363.2410		153.9606	171.0280	203.6270	3766.4900	1331.3500	100.0000	100.0000	100.0000	111.8890
29.06.1999	229.8998	172.4370	201.8650	96.45600	944.1640	275.4820	119.9120	363.4720		154.6676	171.4110	203.6270	3787.4900	1351.4500	100.0000	100.0000	100.0000	112.0370
30.06.1999	229.9170	172.4340	201.8870	96.55100	949.9860	276.8050	120.0830	364.2720		155.9800	171.7180	208.9240	3788.6600	1372.7100	100.0000	100.0000	100.0000	112.5070
01.07.1999	229.9429	172.4530	201.9500	96.73200	949.2780	276.3990	120.0060	364.7170		156.0040	172.6790	209.6420	3865.5400	1380.9600	100.0000	100.0000	100.0000	113.4010
02.07.1999	229.9556	172.4290	201.9770	96.30300	949.1020	276.6280	119.4460	364.9330		155.7945	173.0690	209.6420	3888.1100	1391.2200	100.0000	100.0000	100.0000	113.5700
05.07.1999	230.0080	172.4470	202.0690	96.48000	949.6460	276.7930	119.4930	365.2020		155.7945	174.5090	209.6420	3971.8400	1391.2200	100.0000	100.0000	100.0000	113.5290
06.07.1999	230.0239	172.4510	202.0990	96.03000	948.1450	276.2670	119.0970	365.2940		156.6696	173.9750	209.6420	3968.9900	1388.1200	100.0000	100.0000	100.0000	113.1490
07.07.1999	230.0401	172.4620	202.1300	95.78500	946.9650	275.8560	118.7280	365.2160		156.5770	173.5830	209.6420	3950.4900	1395.8600	100.0000	100.0000	100.0000	113.0410
08.07.1999	230.0577	172.4670	202.1600	95.31800	949.9680	276.8750	118.5910	365.7000		156.2463	173.2230	210.3210	3951.0000	1394.4200	100.0000	100.0000	100.0000	113.2590
09.07.1999	230.0749	172.4800	202.1910	95.62200	949.7710	276.8600	118.7470	365.8620		155.7990	173.2790	210.3210	3962.4200	1403.2800	100.0000	100.0000	100.0000	112.7820
12.07.1999	230.1251	172.5020	202.2830	95.36400	955.0280	278.8140	118.7770	366.5220		153.9223	173.4040	210.3210	3962.3500	1399.1000	100.0000	100.0000	100.0000	113.6480
13.07.1999	230.1424	172.5280	202.3130	95.80200	955.7980	279.1250	119.2300	366.9940		153.8032	172.2490	210.3210	3905.5200	1393.5600	100.0000	100.0000	100.0000	113.4560
14.07.1999	230.1614	172.5390	202.3440	95.83800	954.8120	278.7750	119.1550	367.0860		154.5945	172.6130	210.3210	3922.4900	1398.1700	100.0000	100.0000	100.0000	113.5550
15.07.1999	230.1801	172.5500	202.3750	95.78300	955.4490	278.9870	118.6070	367.5930		154.8696	173.6640	215.5380	3960.6700	1409.6200	100.0000	100.0000	100.0000	113.6330
16.07.1999	230.1790	172.5290	202.4050	95.28500	957.7030	279.5940	118.6660	368.0240		154.7875	172.9770	215.5380	3952.2000	1418.7800	100.0000	100.0000	100.0000	113.7090
19.07.1999	230.2279	172.5580	202.4980	95.18600	958.7490	279.8320	118.5170	368.1080		155.2494	171.7860	215.5380	3946.4000	1407.6500	100.0000	100.0000	100.0000	113.6710
20.07.1999	230.2440	172.5800	202.5290	95.40000	959.7750	280.1150	118.9430	368.2760		154.7616	170.2220	215.5380	3856.6500	1377.1000	100.0000	100.0000	100.0000	112.7400
21.07.1999	230.2641	172.6040	202.5680	95.83100	959.4630	279.9000	119.3500	368.3390		154.3916	168.9810	215.5380	3798.6900	1379.2900	100.0000	100.0000	100.0000	112.0240
